id_	over/under	perc_associated_foreground	perc_associated_background	fold_enrichment_foreground_2_background	foreground_count	foreground_n	background_count	background_n	p_uncorrected	FDR	description	ANs_foreground
......GO:0031998	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of fatty acid beta-oxidation	P07248
.....GO:1900065	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of ethanol catabolic process	P07248
.......GO:1900064	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of peroxisome organization	P07248
......GO:1900063	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of peroxisome organization	P07248
..........GO:0061410	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of transcription from RNA polymerase II promoter in response to ethanol	P07248
.......GO:0032000	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of fatty acid beta-oxidation	P07248
.......GO:0061425	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of ethanol catabolic process by positive regulation of transcription from RNA polymerase II promoter	P07248
.......GO:0046320	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of fatty acid oxidation	P07248
......GO:1900066	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of ethanol catabolic process	P07248
........GO:0061424	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of peroxisome organization by positive regulation of transcription from RNA polymerase II promoter	P07248
......GO:0045923	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of fatty acid metabolic process	P07248
........GO:0097235	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of fatty acid beta-oxidation by positive regulation of transcription from RNA polymerase II promoter	P07248
.......GO:0046321	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of fatty acid oxidation	P07248
.......GO:0072366	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter	P07248
.......GO:0080163	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of protein serine/threonine phosphatase activity	P41895
.....GO:0103067	o	0.087	0.000	inf	1	1151	0	1151	1	1	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	P53199
.....GO:0000252	o	0.087	0.000	inf	1	1151	0	1151	1	1	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	P53199
.....GO:0047012	o	0.087	0.000	inf	1	1151	0	1151	1	1	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	P53199
.....GO:0103066	o	0.087	0.000	inf	1	1151	0	1151	1	1	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating) activity	P53199
.......GO:0070183	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitochondrial tryptophanyl-tRNA aminoacylation	P04803
......GO:0033539	o	0.087	0.000	inf	1	1151	0	1151	1	1	fatty acid beta-oxidation using acyl-CoA dehydrogenase	Q12480
.......GO:0008556	o	0.087	0.000	inf	1	1151	0	1151	1	1	potassium-transporting ATPase activity	P13587
.......GO:0008554	o	0.087	0.000	inf	1	1151	0	1151	1	1	sodium-exporting ATPase activity, phosphorylative mechanism	P13587
.......GO:1990417	o	0.087	0.000	inf	1	1151	0	1151	1	1	snoRNA release from pre-rRNA	Q03532
.....GO:0098502	o	0.087	0.000	inf	1	1151	0	1151	1	1	DNA dephosphorylation	P26793
......GO:0006286	o	0.087	0.000	inf	1	1151	0	1151	1	1	base-excision repair, base-free sugar-phosphate removal	P26793
..GO:0000734	o	0.087	0.000	inf	1	1151	0	1151	1	1	gene conversion at mating-type locus, DNA repair synthesis	P26793
.......GO:0033243	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of cellular amine catabolic process	P25502
........GO:2001158	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of proline catabolic process to glutamate	P25502
.......GO:2000211	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of glutamate metabolic process	P25502
.......GO:2000214	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of proline metabolic process	P25502
......GO:0033240	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of cellular amine metabolic process	P25502
.......GO:2000213	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of glutamate metabolic process	P25502
......GO:0000820	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of glutamine family amino acid metabolic process	P25502
.......GO:2000216	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of proline metabolic process	P25502
......GO:0045764	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of cellular amino acid metabolic process	P25502
......GO:0033241	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of cellular amine catabolic process	P25502
.......GO:2001156	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of proline catabolic process to glutamate	P25502
.......GO:0004414	o	0.087	0.000	inf	1	1151	0	1151	1	1	homoserine O-acetyltransferase activity	P08465
.....GO:0070187	o	0.087	0.000	inf	1	1151	0	1151	1	1	shelterin complex	P29539
.......GO:0006842	o	0.087	0.000	inf	1	1151	0	1151	1	1	tricarboxylic acid transport	Q04013
.......GO:0035674	o	0.087	0.000	inf	1	1151	0	1151	1	1	tricarboxylic acid transmembrane transport	Q04013
........GO:0015742	o	0.087	0.000	inf	1	1151	0	1151	1	1	alpha-ketoglutarate transport	Q04013
.........GO:0006843	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitochondrial citrate transport	Q04013
........GO:0015746	o	0.087	0.000	inf	1	1151	0	1151	1	1	citrate transport	Q04013
......GO:0015142	o	0.087	0.000	inf	1	1151	0	1151	1	1	tricarboxylic acid transmembrane transporter activity	Q04013
.....GO:0005371	o	0.087	0.000	inf	1	1151	0	1151	1	1	tricarboxylate secondary active transmembrane transporter activity	Q04013
........GO:0090204	o	0.087	0.000	inf	1	1151	0	1151	1	1	protein localization to nuclear pore	Q02455
....GO:0090202	o	0.087	0.000	inf	1	1151	0	1151	1	1	gene looping	Q02455
.....GO:0090203	o	0.087	0.000	inf	1	1151	0	1151	1	1	transcriptional activation by promoter-terminator looping	Q02455
..........GO:0015088	o	0.087	0.000	inf	1	1151	0	1151	1	1	copper uptake transmembrane transporter activity	P49573
........GO:0001682	o	0.087	0.000	inf	1	1151	0	1151	1	1	tRNA 5'-leader removal	P41812
..........GO:2000616	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of histone H3-K9 acetylation	P32657
..........GO:0071441	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of histone H3-K14 acetylation	P32657
.........GO:0071440	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of histone H3-K14 acetylation	P32657
.........GO:0035067	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of histone acetylation	P32657
.........GO:0070615	o	0.087	0.000	inf	1	1151	0	1151	1	1	nucleosome-dependent ATPase activity	P32657
........GO:0071894	o	0.087	0.000	inf	1	1151	0	1151	1	1	histone H2B conserved C-terminal lysine ubiquitination	P32657
........GO:1901984	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of protein acetylation	P32657
.........GO:2000757	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of peptidyl-lysine acetylation	P32657
.....GO:0048096	o	0.087	0.000	inf	1	1151	0	1151	1	1	chromatin-mediated maintenance of transcription	P36053
...GO:0043008	o	0.087	0.000	inf	1	1151	0	1151	1	1	ATP-dependent protein binding	P33892
......GO:0052723	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate 1-kinase activity	Q06685
......GO:0052724	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate 3-kinase activity	Q06685
......GO:0051516	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of bipolar cell growth	Q06685
.....GO:0033857	o	0.087	0.000	inf	1	1151	0	1151	1	1	diphosphoinositol-pentakisphosphate kinase activity	Q06685
.....GO:0000829	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol heptakisphosphate kinase activity	Q06685
......GO:0000831	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate 6-kinase activity	Q06685
.....GO:0000828	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate kinase activity	Q06685
......GO:0000830	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate 4-kinase activity	Q06685
.....GO:0051510	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of unidimensional cell growth	Q06685
......GO:0000832	o	0.087	0.000	inf	1	1151	0	1151	1	1	inositol hexakisphosphate 5-kinase activity	Q06685
....GO:0048638	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of developmental growth	Q06685
.........GO:0034396	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of transcription from RNA polymerase II promoter in response to iron	P53082
........GO:0034395	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of transcription from RNA polymerase II promoter in response to iron	P53082
....GO:0031493	o	0.087	0.000	inf	1	1151	0	1151	1	1	nucleosomal histone binding	P80428
....GO:0044819	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitotic G1/S transition checkpoint	Q07457
.....GO:0031571	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitotic G1 DNA damage checkpoint	Q07457
.......GO:0010390	o	0.087	0.000	inf	1	1151	0	1151	1	1	histone monoubiquitination	Q07457
....GO:0071846	o	0.087	0.000	inf	1	1151	0	1151	1	1	actin filament debranching	Q12156
....GO:0071933	o	0.087	0.000	inf	1	1151	0	1151	1	1	Arp2/3 complex binding	Q12156
........GO:0033233	o	0.087	0.000	inf	1	1151	0.0	1151	1	1	regulation of protein sumoylation	P31111
.......GO:1990166	o	0.087	0.000	inf	1	1151	0.0	1151	1	1	protein localization to site of double-strand break	P31111
.........GO:0033235	o	0.087	0.000	inf	1	1151	0.0	1151	1	1	positive regulation of protein sumoylation	P31111
.....GO:0032184	o	0.087	0.000	inf	1	1151	0.0	1151	1	1	SUMO polymer binding	P31111
.....GO:0000802	o	0.087	0.000	inf	1	1151	0.0	1151	1	1	transverse filament	P31111
....GO:0032183	o	0.087	0.000	inf	1	1151	0	1151	1	1	SUMO binding	P31111
...GO:0018960	o	0.087	0.000	inf	1	1151	0	1151	1	1	4-nitrophenol metabolic process	P19881
......GO:0008967	o	0.087	0.000	inf	1	1151	0	1151	1	1	phosphoglycolate phosphatase activity	P19881
....GO:0042178	o	0.087	0.000	inf	1	1151	0	1151	1	1	xenobiotic catabolic process	P19881
....GO:0046196	o	0.087	0.000	inf	1	1151	0	1151	1	1	4-nitrophenol catabolic process	P19881
...GO:0006805	o	0.087	0.000	inf	1	1151	0	1151	1	1	xenobiotic metabolic process	P19881
..........GO:0010485	o	0.087	0.000	inf	1	1151	0	1151	1	1	H4 histone acetyltransferase activity	Q08649
......GO:0031144	o	0.087	0.000	inf	1	1151	0	1151	1	1	proteasome localization	Q02821
.....GO:0004568	o	0.087	0.000	inf	1	1151	0	1151	1	1	chitinase activity	Q06350
.....GO:0006080	o	0.087	0.000	inf	1	1151	0	1151	1	1	substituted mannan metabolic process	P47124
.....GO:0004349	o	0.087	0.000	inf	1	1151	0	1151	1	1	glutamate 5-kinase activity	P32264
.......GO:0060542	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of strand invasion	P40562
........GO:0060543	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of strand invasion	P40562
...GO:0080167	o	0.087	0.000	inf	1	1151	0	1151	1	1	response to karrikin	P32190
....GO:0010188	o	0.087	0.000	inf	1	1151	0	1151	1	1	response to microbial phytotoxin	P32190
....GO:0002237	o	0.087	0.000	inf	1	1151	0	1151	1	1	response to molecule of bacterial origin	P32190
.....GO:0046167	o	0.087	0.000	inf	1	1151	0	1151	1	1	glycerol-3-phosphate biosynthetic process	P32190
.....GO:0004370	o	0.087	0.000	inf	1	1151	0	1151	1	1	glycerol kinase activity	P32190
.....GO:0032575	o	0.087	0.000	inf	1	1151	0	1151	1	1	ATP-dependent 5'-3' RNA helicase activity	Q00416
.....GO:1990248	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of transcription from RNA polymerase II promoter in response to DNA damage	Q00416
....GO:0033678	o	0.087	0.000	inf	1	1151	0	1151	1	1	5'-3' DNA/RNA helicase activity	Q00416
.....GO:0033682	o	0.087	0.000	inf	1	1151	0	1151	1	1	ATP-dependent 5'-3' DNA/RNA helicase activity	Q00416
....GO:0032574	o	0.087	0.000	inf	1	1151	0	1151	1	1	5'-3' RNA helicase activity	Q00416
...GO:0033106	o	0.087	0.000	inf	1	1151	0	1151	1	1	cis-Golgi network membrane	P36149
......GO:0010133	o	0.087	0.000	inf	1	1151	0	1151	1	1	proline catabolic process to glutamate	P07275
.....GO:0003842	o	0.087	0.000	inf	1	1151	0	1151	1	1	1-pyrroline-5-carboxylate dehydrogenase activity	P07275
.....GO:0006562	o	0.087	0.000	inf	1	1151	0	1151	1	1	proline catabolic process	P07275
.....GO:0090372	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of glycerol transport	P48361
.....GO:0090371	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of glycerol transport	P48361
..GO:0016247	o	0.087	0.000	inf	1	1151	0	1151	1	1	channel regulator activity	P48361
.......GO:0032874	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of stress-activated MAPK cascade	P25357
......GO:0070304	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of stress-activated protein kinase signaling cascade	P25357
........GO:0019629	o	0.087	0.000	inf	1	1151	0	1151	1	1	propionate catabolic process, 2-methylcitrate cycle	Q12428
......GO:0019626	o	0.087	0.000	inf	1	1151	0	1151	1	1	short-chain fatty acid catabolic process	Q12428
.......GO:0019543	o	0.087	0.000	inf	1	1151	0	1151	1	1	propionate catabolic process	Q12428
.....GO:0047547	o	0.087	0.000	inf	1	1151	0	1151	1	1	2-methylcitrate dehydratase activity	Q12428
.....GO:0003949	o	0.087	0.000	inf	1	1151	0	1151	1	1	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	P40545
.......GO:0003870	o	0.087	0.000	inf	1	1151	0	1151	1	1	5-aminolevulinate synthase activity	P09950
......GO:0016749	o	0.087	0.000	inf	1	1151	0	1151	1	1	N-succinyltransferase activity	P09950
.....GO:0030946	o	0.087	0.000	inf	1	1151	0	1151	1	1	protein tyrosine phosphatase activity, metal-dependent	P40081
....GO:0042301	o	0.087	0.000	inf	1	1151	0	1151	1	1	phosphate ion binding	P53551
......GO:0097100	o	0.087	0.000	inf	1	1151	0	1151	1	1	supercoiled DNA binding	P53551
.....GO:0004750	o	0.087	0.000	inf	1	1151	0	1151	1	1	ribulose-phosphate 3-epimerase activity	P46969
.......GO:0071044	o	0.087	0.000	inf	1	1151	0	1151	1	1	histone mRNA catabolic process	Q12149
......GO:0008334	o	0.087	0.000	inf	1	1151	0	1151	1	1	histone mRNA metabolic process	Q12149
........GO:0071040	o	0.087	0.000	inf	1	1151	0	1151	1	1	nuclear polyadenylation-dependent antisense transcript catabolic process	Q12149
.....GO:0004632	o	0.087	0.000	inf	1	1151	0	1151	1	1	phosphopantothenate--cysteine ligase activity	P40506
.....GO:0001222	o	0.087	0.000	inf	1	1151	0	1151	1	1	transcription corepressor binding	P39521
.........GO:0010688	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter	P39521
......GO:0001226	o	0.087	0.000	inf	1	1151	0	1151	1	1	RNA polymerase II transcription corepressor binding	P39521
.....GO:0001224	o	0.087	0.000	inf	1	1151	0	1151	1	1	RNA polymerase II transcription cofactor binding	P39521
....GO:0001221	o	0.087	0.000	inf	1	1151	0	1151	1	1	transcription cofactor binding	P39521
......GO:0001225	o	0.087	0.000	inf	1	1151	0	1151	1	1	RNA polymerase II transcription coactivator binding	P39521
.....GO:0001223	o	0.087	0.000	inf	1	1151	0	1151	1	1	transcription coactivator binding	P39521
......GO:0034353	o	0.087	0.000	inf	1	1151	0	1151	1	1	RNA pyrophosphohydrolase activity	P53063
.....GO:0090295	o	0.087	0.000	inf	1	1151	0	1151	1	1	nitrogen catabolite repression of transcription	P39001
...GO:0051039	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of transcription involved in meiotic cell cycle	P39001
......GO:0001081	o	0.087	0.000	inf	1	1151	0	1151	1	1	nitrogen catabolite repression of transcription from RNA polymerase II promoter	P39001
....GO:0010673	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of transcription from RNA polymerase II promoter involved in meiotic cell cycle	P39001
..GO:0009847	o	0.087	0.000	inf	1	1151	0	1151	1	1	spore germination	P39001
.........GO:2001160	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of histone H3-K79 methylation	P53064
....GO:0045144	o	0.087	0.000	inf	1	1151	0	1151	1	1	meiotic sister chromatid segregation	P38086
.......GO:1990498	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitotic spindle microtubule	P53267
........GO:1990537	o	0.087	0.000	inf	1	1151	0	1151	1	1	mitotic spindle polar microtubule	P53267
.......GO:0007190	o	0.087	0.000	inf	1	1151	0	1151	1	1	activation of adenylate cyclase activity	P01120
...GO:0070458	o	0.087	0.000	inf	1	1151	0	1151	1	1	cellular detoxification of nitrogen compound	P39979
.......GO:0047812	o	0.087	0.000	inf	1	1151	0	1151	1	1	D-amino-acid N-acetyltransferase activity	P39979
..GO:0051410	o	0.087	0.000	inf	1	1151	0	1151	1	1	detoxification of nitrogen compound	P39979
......GO:0071169	o	0.087	0.000	inf	1	1151	0	1151	1	1	establishment of protein localization to chromatin	Q04002
....GO:0005729	o	0.087	0.000	inf	1	1151	0	1151	1	1	2-micrometer circle DNA	Q04002
.......GO:0071168	o	0.087	0.000	inf	1	1151	0	1151	1	1	protein localization to chromatin	Q04002
...GO:0032116	o	0.087	0.000	inf	1	1151	0	1151	1	1	SMC loading complex	Q04002
...GO:0005727	o	0.087	0.000	inf	1	1151	0	1151	1	1	extrachromosomal circular DNA	Q04002
.......GO:0006565	o	0.087	0.000	inf	1	1151	0	1151	1	1	L-serine catabolic process	P25379
.....GO:0003941	o	0.087	0.000	inf	1	1151	0	1151	1	1	L-serine ammonia-lyase activity	P25379
........GO:0010845	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of reciprocal meiotic recombination	P09959
.......GO:0045911	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of DNA recombination	P09959
.......GO:0060903	o	0.087	0.000	inf	1	1151	0	1151	1	1	positive regulation of meiosis I	P09959
.........GO:1901408	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of phosphorylation of RNA polymerase II C-terminal domain	Q02792
.....GO:0070829	o	0.087	0.000	inf	1	1151	0	1151	1	1	heterochromatin maintenance	P38144
.......GO:0036436	o	0.087	0.000	inf	1	1151	0	1151	1	1	Isw1a complex	P38144
.......GO:0036437	o	0.087	0.000	inf	1	1151	0	1151	1	1	Isw1b complex	P38144
......GO:0070870	o	0.087	0.000	inf	1	1151	0	1151	1	1	heterochromatin maintenance involved in chromatin silencing	P38144
.....GO:0004425	o	0.087	0.000	inf	1	1151	0	1151	1	1	indole-3-glycerol-phosphate synthase activity	P00937
......GO:0002940	o	0.087	0.000	inf	1	1151	0	1151	1	1	tRNA N2-guanine methylation	P15565
...GO:0070939	o	0.087	0.000	inf	1	1151	0	1151	1	1	Dsl1/NZR complex	P33891
...GO:0005090	o	0.087	0.000	inf	1	1151	0	1151	1	1	Sar guanyl-nucleotide exchange factor activity	P25365
...GO:0032299	o	0.087	0.000	inf	1	1151	0	1151	1	1	ribonuclease H2 complex	Q05635
........GO:0000465	o	0.087	0.000	inf	1	1151	0	1151	1	1	exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	P40693
...GO:0016872	o	0.087	0.000	inf	1	1151	0	1151	1	1	intramolecular lyase activity	P38884
.........GO:0097046	o	0.087	0.000	inf	1	1151	0	1151	1	1	replication fork progression beyond termination site	P06786
.....GO:0003918	o	0.087	0.000	inf	1	1151	0	1151	1	1	DNA topoisomerase type II (ATP-hydrolyzing) activity	P06786
....GO:0061505	o	0.087	0.000	inf	1	1151	0	1151	1	1	DNA topoisomerase II activity	P06786
........GO:2000621	o	0.087	0.000	inf	1	1151	0	1151	1	1	regulation of DNA replication termination	P06786
....GO:0097047	o	0.087	0.000	inf	1	1151	0	1151	1	1	DNA replication termination region	P06786
.........GO:1900460	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of invasive growth in response to glucose limitation by negative regulation of transcription from RNA polymerase II promoter	P20134
....GO:0001133	o	0.087	0.000	inf	1	1151	0	1151	1	1	RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding	P20134
.......GO:1900462	o	0.087	0.000	inf	1	1151	0	1151	1	1	negative regulation of pseudohyphal growth by negative regulation of transcription from RNA polymerase II promoter	P20134
